tahun,bulan,provinsi,jenis,pnbp
2021,Desember,Papua Barat,PSDH,16445406940
2021,Desember,Riau,PSDH,18017714976
2021,Desember,Sulawesi Barat,PSDH,10668960
2021,Desember,Sulawesi Selatan,PSDH,347992680
2021,Desember,Sulawesi Tengah,PSDH,944818980
2021,Desember,Sulawesi Tenggara,PSDH,531201520
2021,Desember,Sulawesi Utara,PSDH,0
2021,Desember,Sumatera Barat,PSDH,200218772
2021,Desember,Sumatera Selatan,PSDH,8226083228
2021,Desember,Sumatera Utara,PSDH,2638971478
2020,Januari,Jawa Timur,DPEH,827716950
2020,Januari,Kalimantan Barat,DPEH,0
2020,Januari,Kalimantan Tengah,DPEH,181984800
2020,Januari,Kalimantan Timur,DPEH,0
2020,Januari,Kepulauan Riau,DPEH,274662750
2020,Januari,Papua Barat,DPEH,0
2020,Februari,Jawa Timur,DPEH,0
2020,Februari,Kalimantan Barat,DPEH,0
2020,Februari,Kalimantan Tengah,DPEH,0
2020,Februari,Kalimantan Timur,DPEH,0
2020,Februari,Kepulauan Riau,DPEH,0
2020,Februari,Papua Barat,DPEH,0
2020,Maret,Jawa Timur,DPEH,1628916000
2020,Maret,Kalimantan Barat,DPEH,0
2020,Maret,Kalimantan Tengah,DPEH,0
2020,Maret,Kalimantan Timur,DPEH,0
2020,Maret,Kepulauan Riau,DPEH,0
2020,Maret,Papua Barat,DPEH,0
2020,April,Jawa Timur,DPEH,0
2020,April,Kalimantan Barat,DPEH,0
2020,April,Kalimantan Tengah,DPEH,0
2020,April,Kalimantan Timur,DPEH,0
2020,April,Kepulauan Riau,DPEH,0
2020,April,Papua Barat,DPEH,0
2020,Mei,Jawa Timur,DPEH,0
2020,Mei,Kalimantan Barat,DPEH,0
2020,Mei,Kalimantan Tengah,DPEH,0
2020,Mei,Kalimantan Timur,DPEH,0
2020,Mei,Kepulauan Riau,DPEH,0
2020,Mei,Papua Barat,DPEH,0
2020,Juni,Jawa Timur,DPEH,0
2020,Juni,Kalimantan Barat,DPEH,0
2020,Juni,Kalimantan Tengah,DPEH,0
2020,Juni,Kalimantan Timur,DPEH,133610400
2020,Juni,Kepulauan Riau,DPEH,0
2020,Juni,Papua Barat,DPEH,0
2020,Juli,Jawa Timur,DPEH,0
2020,Juli,Kalimantan Barat,DPEH,0
2020,Juli,Kalimantan Tengah,DPEH,0
2020,Juli,Kalimantan Timur,DPEH,0
2020,Juli,Kepulauan Riau,DPEH,0
2020,Juli,Papua Barat,DPEH,0
2020,Agustus,Jawa Timur,DPEH,0
2020,Agustus,Kalimantan Barat,DPEH,214938900
2020,Agustus,Kalimantan Tengah,DPEH,0
2020,Agustus,Kalimantan Timur,DPEH,0
2020,Agustus,Kepulauan Riau,DPEH,0
2020,Agustus,Papua Barat,DPEH,0
2020,September,Jawa Timur,DPEH,0
2020,September,Kalimantan Barat,DPEH,0
2020,September,Kalimantan Tengah,DPEH,0
2020,September,Kalimantan Timur,DPEH,0
2020,September,Kepulauan Riau,DPEH,0
2020,September,Papua Barat,DPEH,100011000
2020,Oktober,Jawa Timur,DPEH,0
2020,Oktober,Kalimantan Barat,DPEH,0
2020,Oktober,Kalimantan Tengah,DPEH,0
2020,Oktober,Kalimantan Timur,DPEH,0
2020,Oktober,Kepulauan Riau,DPEH,0
2020,Oktober,Papua Barat,DPEH,100011000
2020,November,Jawa Timur,DPEH,0
2020,November,Kalimantan Barat,DPEH,0
2020,November,Kalimantan Tengah,DPEH,0
2020,November,Kalimantan Timur,DPEH,0
2020,November,Kepulauan Riau,DPEH,0
2020,November,Papua Barat,DPEH,100011000
2020,Desember,Jawa Timur,DPEH,0
2020,Desember,Kalimantan Barat,DPEH,0
2020,Desember,Kalimantan Tengah,DPEH,0
2020,Desember,Kalimantan Timur,DPEH,0
2020,Desember,Kepulauan Riau,DPEH,0
2020,Desember,Papua Barat,DPEH,100011000
2020,Januari,Bengkulu,DR,0
2020,Januari,DKI Jakarta,DR,161.83
2020,Januari,Gorontalo,DR,0
2020,Januari,Jambi,DR,44402.69
2020,Januari,Jawa Tengah,DR,0
2020,Januari,Jawa Timur,DR,17585.42
2020,Januari,Kalimantan Barat,DR,43399.23
2020,Januari,Kalimantan Selatan,DR,5045.34
2020,Januari,Kalimantan Tengah,DR,716607.64
2020,Januari,Kalimantan Timur,DR,635918.61
2020,Januari,Kalimantan Utara,DR,276895.36
2020,Januari,Kepulauan Riau,DR,4215.64
2020,Januari,Lampung,DR,0
2020,Januari,Maluku,DR,238470.16
2020,Januari,Maluku Utara,DR,42683.8
2020,Januari,Nangroe Aceh Darussalam,DR,5780.8
2020,Januari,Nusa Tenggara Barat,DR,0
2020,Januari,Papua,DR,234950.55
2020,Januari,Papua Barat,DR,546273.18
2020,Januari,Riau,DR,29004.76
2020,Januari,Sulawesi Barat,DR,672.23
2020,Januari,Sulawesi Selatan,DR,28706.74
2020,Januari,Sulawesi Tengah,DR,46241.3
2020,Januari,Sulawesi Tenggara,DR,63764.55
2020,Januari,Sulawesi Utara,DR,0
2020,Januari,Sumatera Barat,DR,0
2020,Januari,Sumatera Selatan,DR,0
2020,Januari,Sumatera Utara,DR,52709.05
2020,Februari,Bengkulu,DR,5490.63
2020,Februari,DKI Jakarta,DR,0
2020,Februari,Gorontalo,DR,0
2020,Februari,Jambi,DR,72443.35
2020,Februari,Jawa Tengah,DR,0
2020,Februari,Jawa Timur,DR,3036.75
2020,Februari,Kalimantan Barat,DR,27095.27
2020,Februari,Kalimantan Selatan,DR,0
2020,Februari,Kalimantan Tengah,DR,1849197.54
2020,Februari,Kalimantan Timur,DR,1430860.42
2020,Februari,Kalimantan Utara,DR,843042.24
2020,Februari,Kepulauan Riau,DR,10087.44
2020,Februari,Lampung,DR,0
2020,Februari,Maluku,DR,228509.15
2020,Februari,Maluku Utara,DR,383514.65
2020,Februari,Nangroe Aceh Darussalam,DR,248.36
2020,Februari,Nusa Tenggara Barat,DR,24494.1
2020,Februari,Papua,DR,456417.76
2020,Februari,Papua Barat,DR,854962.03
2020,Februari,Riau,DR,27700.52
2020,Februari,Sulawesi Barat,DR,653.38
2020,Februari,Sulawesi Selatan,DR,10083.62
2020,Februari,Sulawesi Tengah,DR,65539.25
2020,Februari,Sulawesi Tenggara,DR,18562.15
2020,Februari,Sulawesi Utara,DR,0
2020,Februari,Sumatera Barat,DR,17203.85
2020,Februari,Sumatera Selatan,DR,6263.59
2020,Februari,Sumatera Utara,DR,23127.51
2020,Maret,Bengkulu,DR,57398.12
2020,Maret,DKI Jakarta,DR,0
2020,Maret,Gorontalo,DR,0
2020,Maret,Jambi,DR,122164.23
2020,Maret,Jawa Tengah,DR,0
2020,Maret,Jawa Timur,DR,0
2020,Maret,Kalimantan Barat,DR,1856.77
2020,Maret,Kalimantan Selatan,DR,0
2020,Maret,Kalimantan Tengah,DR,2023270.26
2020,Maret,Kalimantan Timur,DR,1306850.39
2020,Maret,Kalimantan Utara,DR,1107329.78
2020,Maret,Kepulauan Riau,DR,3053.24
2020,Maret,Lampung,DR,0
2020,Maret,Maluku,DR,364130.18
2020,Maret,Maluku Utara,DR,127313.12
2020,Maret,Nangroe Aceh Darussalam,DR,19604.88
2020,Maret,Nusa Tenggara Barat,DR,25922.25
2020,Maret,Papua,DR,562855.91
2020,Maret,Papua Barat,DR,769209.44
2020,Maret,Riau,DR,41053.68
2020,Maret,Sulawesi Barat,DR,500.24
2020,Maret,Sulawesi Selatan,DR,640.01
2020,Maret,Sulawesi Tengah,DR,66291.28
2020,Maret,Sulawesi Tenggara,DR,31161.66
2020,Maret,Sulawesi Utara,DR,0
2020,Maret,Sumatera Barat,DR,152193.12
2020,Maret,Sumatera Selatan,DR,0
2020,Maret,Sumatera Utara,DR,166067.61
2020,April,Bengkulu,DR,0
2020,April,DKI Jakarta,DR,0
2020,April,Gorontalo,DR,29063.75
2020,April,Jambi,DR,87771.68
2020,April,Jawa Tengah,DR,0
2020,April,Jawa Timur,DR,0
2020,April,Kalimantan Barat,DR,98337.14
2020,April,Kalimantan Selatan,DR,891.89
2020,April,Kalimantan Tengah,DR,2157160.12
2020,April,Kalimantan Timur,DR,1719594.29
2020,April,Kalimantan Utara,DR,1330541.09
2020,April,Kepulauan Riau,DR,6691.86
2020,April,Lampung,DR,0
2020,April,Maluku,DR,319461.33
2020,April,Maluku Utara,DR,368006.21
2020,April,Nangroe Aceh Darussalam,DR,1410.72
2020,April,Nusa Tenggara Barat,DR,5638.36
2020,April,Papua,DR,313980.11
2020,April,Papua Barat,DR,589074.93
2020,April,Riau,DR,17093.8
2020,April,Sulawesi Barat,DR,3515.21
2020,April,Sulawesi Selatan,DR,2882.61
2020,April,Sulawesi Tengah,DR,195326.73
2020,April,Sulawesi Tenggara,DR,27785.78
2020,April,Sulawesi Utara,DR,4903.77
2020,April,Sumatera Barat,DR,130115.45
2020,April,Sumatera Selatan,DR,2944.36
2020,April,Sumatera Utara,DR,176680.87
2020,Mei,Bengkulu,DR,735.07
2020,Mei,DKI Jakarta,DR,0
2020,Mei,Gorontalo,DR,34753.7
2020,Mei,Jambi,DR,44306.92
2020,Mei,Jawa Tengah,DR,0
2020,Mei,Jawa Timur,DR,1681.01
2020,Mei,Kalimantan Barat,DR,134001.21
2020,Mei,Kalimantan Selatan,DR,30268.67
2020,Mei,Kalimantan Tengah,DR,2027015.71
2020,Mei,Kalimantan Timur,DR,1633635.42
2020,Mei,Kalimantan Utara,DR,898049.47
2020,Mei,Kepulauan Riau,DR,0
2020,Mei,Lampung,DR,419.67
2020,Mei,Maluku,DR,271055.13
2020,Mei,Maluku Utara,DR,172120.55
2020,Mei,Nangroe Aceh Darussalam,DR,0
2020,Mei,Nusa Tenggara Barat,DR,2045.47
2020,Mei,Papua,DR,290716.29
2020,Mei,Papua Barat,DR,524960.83
2020,Mei,Riau,DR,17040.99
2020,Mei,Sulawesi Barat,DR,0
2020,Mei,Sulawesi Selatan,DR,11352.08
2020,Mei,Sulawesi Tengah,DR,39270.59
2020,Mei,Sulawesi Tenggara,DR,32394.03
2020,Mei,Sulawesi Utara,DR,0
2020,Mei,Sumatera Barat,DR,80725.57
2020,Mei,Sumatera Selatan,DR,3078.6
2020,Mei,Sumatera Utara,DR,116430.98
2020,Juni,Bengkulu,DR,29967.95
2020,Juni,DKI Jakarta,DR,0
2020,Juni,Gorontalo,DR,0
2020,Juni,Jambi,DR,88250.86
2020,Juni,Jawa Tengah,DR,0
2020,Juni,Jawa Timur,DR,0
2020,Juni,Kalimantan Barat,DR,107358.97
2020,Juni,Kalimantan Selatan,DR,51680.16
2020,Juni,Kalimantan Tengah,DR,1924194.2
2020,Juni,Kalimantan Timur,DR,2021446.97
2020,Juni,Kalimantan Utara,DR,1088884.27
2020,Juni,Kepulauan Riau,DR,15109.44
2020,Juni,Lampung,DR,0
2020,Juni,Maluku,DR,83776.32
2020,Juni,Maluku Utara,DR,64644.05
2020,Juni,Nangroe Aceh Darussalam,DR,7372.89
2020,Juni,Nusa Tenggara Barat,DR,0
2020,Juni,Papua,DR,478362.01
2020,Juni,Papua Barat,DR,398428.18
2020,Juni,Riau,DR,0
2020,Juni,Sulawesi Barat,DR,0
2020,Juni,Sulawesi Selatan,DR,23380.63
2020,Juni,Sulawesi Tengah,DR,25363.38
2020,Juni,Sulawesi Tenggara,DR,24829.49
2020,Juni,Sulawesi Utara,DR,0
2020,Juni,Sumatera Barat,DR,102743.54
2020,Juni,Sumatera Selatan,DR,27845.28
2020,Juni,Sumatera Utara,DR,53884.19
2020,Juli,Bengkulu,DR,18738.3
2020,Juli,DKI Jakarta,DR,0
2020,Juli,Gorontalo,DR,3318.5
2020,Juli,Jambi,DR,144918.59
2020,Juli,Jawa Tengah,DR,0
2020,Juli,Jawa Timur,DR,0
2020,Juli,Kalimantan Barat,DR,107611.76
2020,Juli,Kalimantan Selatan,DR,33071.75
2020,Juli,Kalimantan Tengah,DR,2310877.02
2020,Juli,Kalimantan Timur,DR,1682174.6
2020,Juli,Kalimantan Utara,DR,922981.59
2020,Juli,Kepulauan Riau,DR,0
2020,Juli,Lampung,DR,0
2020,Juli,Maluku,DR,119471.18
2020,Juli,Maluku Utara,DR,98705.12
2020,Juli,Nangroe Aceh Darussalam,DR,15123.01
2020,Juli,Nusa Tenggara Barat,DR,15942.14
2020,Juli,Papua,DR,577906.78
2020,Juli,Papua Barat,DR,905961.07
2020,Juli,Riau,DR,0
2020,Juli,Sulawesi Barat,DR,0
2020,Juli,Sulawesi Selatan,DR,37356.1
2020,Juli,Sulawesi Tengah,DR,85934.15
2020,Juli,Sulawesi Tenggara,DR,28610.29
2020,Juli,Sulawesi Utara,DR,0
2020,Juli,Sumatera Barat,DR,145070.06
2020,Juli,Sumatera Selatan,DR,8382.85
2020,Juli,Sumatera Utara,DR,98928
2020,Agustus,Bengkulu,DR,0
2020,Agustus,DKI Jakarta,DR,0
2020,Agustus,Gorontalo,DR,40670.96
2020,Agustus,Jambi,DR,113900.65
2020,Agustus,Jawa Tengah,DR,0
2020,Agustus,Jawa Timur,DR,1440.5
2020,Agustus,Kalimantan Barat,DR,101965.52
2020,Agustus,Kalimantan Selatan,DR,47835.45
2020,Agustus,Kalimantan Tengah,DR,2683832.98
2020,Agustus,Kalimantan Timur,DR,1448282.49
2020,Agustus,Kalimantan Utara,DR,1122541.66
2020,Agustus,Kepulauan Riau,DR,0
2020,Agustus,Lampung,DR,0
2020,Agustus,Maluku,DR,225512.75
2020,Agustus,Maluku Utara,DR,162744.21
2020,Agustus,Nangroe Aceh Darussalam,DR,13728.8
2020,Agustus,Nusa Tenggara Barat,DR,6943.16
2020,Agustus,Papua,DR,695814.87
2020,Agustus,Papua Barat,DR,894319.16
2020,Agustus,Riau,DR,61814.14
2020,Agustus,Sulawesi Barat,DR,0
2020,Agustus,Sulawesi Selatan,DR,30117.25
2020,Agustus,Sulawesi Tengah,DR,78586.02
2020,Agustus,Sulawesi Tenggara,DR,64666.66
2020,Agustus,Sulawesi Utara,DR,0
2020,Agustus,Sumatera Barat,DR,171945.41
2020,Agustus,Sumatera Selatan,DR,3815.14
2020,Agustus,Sumatera Utara,DR,36617.74
2020,September,Bengkulu,DR,18437.53
2020,September,DKI Jakarta,DR,0
2020,September,Gorontalo,DR,19331.4
2020,September,Jambi,DR,113905.98
2020,September,Jawa Tengah,DR,7404.74
2020,September,Jawa Timur,DR,0
2020,September,Kalimantan Barat,DR,263109.78
2020,September,Kalimantan Selatan,DR,40142.26
2020,September,Kalimantan Tengah,DR,2969457.74
2020,September,Kalimantan Timur,DR,1621668.95
2020,September,Kalimantan Utara,DR,1050760.61
2020,September,Kepulauan Riau,DR,17787.44
2020,September,Lampung,DR,1473.2
2020,September,Maluku,DR,278407.34
2020,September,Maluku Utara,DR,67350.94
2020,September,Nangroe Aceh Darussalam,DR,3003.51
2020,September,Nusa Tenggara Barat,DR,302.4
2020,September,Papua,DR,714508.25
2020,September,Papua Barat,DR,987364.83
2020,September,Riau,DR,37552.75
2020,September,Sulawesi Barat,DR,0
2020,September,Sulawesi Selatan,DR,29635.24
2020,September,Sulawesi Tengah,DR,182634.74
2020,September,Sulawesi Tenggara,DR,49881.92
2020,September,Sulawesi Utara,DR,339.59
2020,September,Sumatera Barat,DR,102800.88
2020,September,Sumatera Selatan,DR,3005.54
2020,September,Sumatera Utara,DR,182626.59
2020,Oktober,Bengkulu,DR,12783.77
2020,Oktober,DKI Jakarta,DR,0
2020,Oktober,Gorontalo,DR,25014.13
2020,Oktober,Jambi,DR,83758.83
2020,Oktober,Jawa Tengah,DR,0
2020,Oktober,Jawa Timur,DR,0
2020,Oktober,Kalimantan Barat,DR,387431.6
2020,Oktober,Kalimantan Selatan,DR,72171.14
2020,Oktober,Kalimantan Tengah,DR,3604716.64
2020,Oktober,Kalimantan Timur,DR,2049430.06
2020,Oktober,Kalimantan Utara,DR,786428.13
2020,Oktober,Kepulauan Riau,DR,13166.4
2020,Oktober,Lampung,DR,0
2020,Oktober,Maluku,DR,293151.53
2020,Oktober,Maluku Utara,DR,57384.32
2020,Oktober,Nangroe Aceh Darussalam,DR,9533.53
2020,Oktober,Nusa Tenggara Barat,DR,17535.01
2020,Oktober,Papua,DR,727960.03
2020,Oktober,Papua Barat,DR,647765.94
2020,Oktober,Riau,DR,40949.52
2020,Oktober,Sulawesi Barat,DR,252.74
2020,Oktober,Sulawesi Selatan,DR,154278.16
2020,Oktober,Sulawesi Tengah,DR,63696.09
2020,Oktober,Sulawesi Tenggara,DR,60474.88
2020,Oktober,Sulawesi Utara,DR,353.24
2020,Oktober,Sumatera Barat,DR,38136.22
2020,Oktober,Sumatera Selatan,DR,6488.14
2020,Oktober,Sumatera Utara,DR,165515.26
2020,November,Bengkulu,DR,4714.32
2020,November,DKI Jakarta,DR,0
2020,November,Gorontalo,DR,18160.52
2020,November,Jambi,DR,81327.2
2020,November,Jawa Tengah,DR,0
2020,November,Jawa Timur,DR,0
2020,November,Kalimantan Barat,DR,122973.04
2020,November,Kalimantan Selatan,DR,5507.22
2020,November,Kalimantan Tengah,DR,4754051.22
2020,November,Kalimantan Timur,DR,2337540.22
2020,November,Kalimantan Utara,DR,801517.75
2020,November,Kepulauan Riau,DR,14787.52
2020,November,Lampung,DR,0
2020,November,Maluku,DR,663534.98
2020,November,Maluku Utara,DR,75717.6
2020,November,Nangroe Aceh Darussalam,DR,0
2020,November,Nusa Tenggara Barat,DR,108354.17
2020,November,Papua,DR,790601.97
2020,November,Papua Barat,DR,1231281.94
2020,November,Riau,DR,60176.87
2020,November,Sulawesi Barat,DR,383.84
2020,November,Sulawesi Selatan,DR,12059.72
2020,November,Sulawesi Tengah,DR,89803.52
2020,November,Sulawesi Tenggara,DR,54789.2
2020,November,Sulawesi Utara,DR,197.28
2020,November,Sumatera Barat,DR,211299.69
2020,November,Sumatera Selatan,DR,908.8
2020,November,Sumatera Utara,DR,142791.78
2020,Desember,Bengkulu,DR,12221.86
2020,Desember,DKI Jakarta,DR,0
2020,Desember,Gorontalo,DR,8505.23
2020,Desember,Jambi,DR,115943.22
2020,Desember,Jawa Tengah,DR,2431.73
2020,Desember,Jawa Timur,DR,0
2020,Desember,Kalimantan Barat,DR,500419.97
2020,Desember,Kalimantan Selatan,DR,145023.48
2020,Desember,Kalimantan Tengah,DR,4532513.59
2020,Desember,Kalimantan Timur,DR,3975561.5
2020,Desember,Kalimantan Utara,DR,1159251.79
2020,Desember,Kepulauan Riau,DR,68.78
2020,Desember,Lampung,DR,0
2020,Desember,Maluku,DR,641986.22
2020,Desember,Maluku Utara,DR,479223.3
2020,Desember,Nangroe Aceh Darussalam,DR,0
2020,Desember,Nusa Tenggara Barat,DR,49769.11
2020,Desember,Papua,DR,722486.47
2020,Desember,Papua Barat,DR,1423944.24
2020,Desember,Riau,DR,95258.4
2020,Desember,Sulawesi Barat,DR,0
2020,Desember,Sulawesi Selatan,DR,2819.73
2020,Desember,Sulawesi Tengah,DR,108178.24
2020,Desember,Sulawesi Tenggara,DR,43536.05
2020,Desember,Sulawesi Utara,DR,0
2020,Desember,Sumatera Barat,DR,106445.9
2020,Desember,Sumatera Selatan,DR,10053.51
2020,Desember,Sumatera Utara,DR,251497.01
2020,Januari,Bengkulu,IURAN,0
2020,Januari,Kalimantan Barat,IURAN,0
2020,Januari,Kalimantan Tengah,IURAN,0
2020,Januari,Kalimantan Timur,IURAN,0
2020,Januari,Kalimantan Utara,IURAN,0
2020,Januari,Maluku,IURAN,0
2020,Januari,Papua,IURAN,0
2020,Januari,Sumatera Utara,IURAN,0
2020,Februari,Bengkulu,IURAN,0
2020,Februari,Kalimantan Barat,IURAN,0
2020,Februari,Kalimantan Tengah,IURAN,0
2020,Februari,Kalimantan Timur,IURAN,0
2020,Februari,Kalimantan Utara,IURAN,0
2020,Februari,Maluku,IURAN,0
2020,Februari,Papua,IURAN,0
2020,Februari,Sumatera Utara,IURAN,0
2020,Maret,Bengkulu,IURAN,0
2020,Maret,Kalimantan Barat,IURAN,0
2020,Maret,Kalimantan Tengah,IURAN,0
2020,Maret,Kalimantan Timur,IURAN,0
2020,Maret,Kalimantan Utara,IURAN,0
2020,Maret,Maluku,IURAN,0
2020,Maret,Papua,IURAN,0
2020,Maret,Sumatera Utara,IURAN,0
2020,April,Bengkulu,IURAN,0
2020,April,Kalimantan Barat,IURAN,0
2020,April,Kalimantan Tengah,IURAN,0
2020,April,Kalimantan Timur,IURAN,1650775000
2020,April,Kalimantan Utara,IURAN,0
2020,April,Maluku,IURAN,0
2020,April,Papua,IURAN,0
2020,April,Sumatera Utara,IURAN,0
2020,Mei,Bengkulu,IURAN,0
2020,Mei,Kalimantan Barat,IURAN,0
2020,Mei,Kalimantan Tengah,IURAN,0
2020,Mei,Kalimantan Timur,IURAN,0
2020,Mei,Kalimantan Utara,IURAN,0
2020,Mei,Maluku,IURAN,1668080000
2020,Mei,Papua,IURAN,0
2020,Mei,Sumatera Utara,IURAN,0
2020,Juni,Bengkulu,IURAN,0
2020,Juni,Kalimantan Barat,IURAN,0
2020,Juni,Kalimantan Tengah,IURAN,0
2020,Juni,Kalimantan Timur,IURAN,0
2020,Juni,Kalimantan Utara,IURAN,0
2020,Juni,Maluku,IURAN,0
2020,Juni,Papua,IURAN,0
2020,Juni,Sumatera Utara,IURAN,0
2020,Juli,Bengkulu,IURAN,0
2020,Juli,Kalimantan Barat,IURAN,3215800000
2020,Juli,Kalimantan Tengah,IURAN,0
2020,Juli,Kalimantan Timur,IURAN,11604950000
2020,Juli,Kalimantan Utara,IURAN,0
2020,Juli,Maluku,IURAN,0
2020,Juli,Papua,IURAN,0
2020,Juli,Sumatera Utara,IURAN,0
2020,Agustus,Bengkulu,IURAN,2312100000
2020,Agustus,Kalimantan Barat,IURAN,1412010000
2020,Agustus,Kalimantan Tengah,IURAN,0
2020,Agustus,Kalimantan Timur,IURAN,2593325000
2020,Agustus,Kalimantan Utara,IURAN,1785980000
2020,Agustus,Maluku,IURAN,0
2020,Agustus,Papua,IURAN,0
2020,Agustus,Sumatera Utara,IURAN,0
2020,September,Bengkulu,IURAN,0
2020,September,Kalimantan Barat,IURAN,0
2020,September,Kalimantan Tengah,IURAN,0
2020,September,Kalimantan Timur,IURAN,551025000
2020,September,Kalimantan Utara,IURAN,0
2020,September,Maluku,IURAN,0
2020,September,Papua,IURAN,0
2020,September,Sumatera Utara,IURAN,0
2020,Oktober,Bengkulu,IURAN,0
2020,Oktober,Kalimantan Barat,IURAN,0
2020,Oktober,Kalimantan Tengah,IURAN,0
2020,Oktober,Kalimantan Timur,IURAN,1689800000
2020,Oktober,Kalimantan Utara,IURAN,0
2020,Oktober,Maluku,IURAN,0
2020,Oktober,Papua,IURAN,0
2020,Oktober,Sumatera Utara,IURAN,0
2020,November,Bengkulu,IURAN,0
2020,November,Kalimantan Barat,IURAN,0
2020,November,Kalimantan Tengah,IURAN,3400180000
2020,November,Kalimantan Timur,IURAN,4621500000
2020,November,Kalimantan Utara,IURAN,0
2020,November,Maluku,IURAN,0
2020,November,Papua,IURAN,0
2020,November,Sumatera Utara,IURAN,0
2020,Desember,Bengkulu,IURAN,0
2020,Desember,Kalimantan Barat,IURAN,0
2020,Desember,Kalimantan Tengah,IURAN,3911375000
2020,Desember,Kalimantan Timur,IURAN,0
2020,Desember,Kalimantan Utara,IURAN,0
2020,Desember,Maluku,IURAN,0
2020,Desember,Papua,IURAN,5713207500
2020,Desember,Sumatera Utara,IURAN,213200
2020,Januari,Bali,PSDH,0
2020,Januari,Bangka Belitung,PSDH,0
2020,Januari,Banten,PSDH,0
2020,Januari,Bengkulu,PSDH,378000
2020,Januari,D.I. Yogyakarta,PSDH,0
2020,Januari,DKI Jakarta,PSDH,2383591
2020,Januari,Gorontalo,PSDH,0
2020,Januari,Jambi,PSDH,3525756492
2020,Januari,Jawa Barat,PSDH,290400120
2020,Januari,Jawa Tengah,PSDH,2172452194
2020,Januari,Jawa Timur,PSDH,580267037
2020,Januari,Kalimantan Barat,PSDH,582138278
2020,Januari,Kalimantan Selatan,PSDH,98723808
2020,Januari,Kalimantan Tengah,PSDH,4489128619
2020,Januari,Kalimantan Timur,PSDH,5347463265
2020,Januari,Kalimantan Utara,PSDH,1639653772
2020,Januari,Kepulauan Riau,PSDH,18310850
2020,Januari,Lampung,PSDH,55553700
2020,Januari,Maluku,PSDH,1110349980
2020,Januari,Maluku Utara,PSDH,182962900
2020,Januari,Nangroe Aceh Darussalam,PSDH,22888080
2020,Januari,Nusa Tenggara Barat,PSDH,0
2020,Januari,Papua,PSDH,1414933110
2020,Januari,Papua Barat,PSDH,4840441270
2020,Januari,Riau,PSDH,13795474542
2020,Januari,Sulawesi Barat,PSDH,4899620
2020,Januari,Sulawesi Selatan,PSDH,150481470
2020,Januari,Sulawesi Tengah,PSDH,217511960
2020,Januari,Sulawesi Tenggara,PSDH,234854840
2020,Januari,Sulawesi Utara,PSDH,0
2020,Januari,Sumatera Barat,PSDH,25818912
2020,Januari,Sumatera Selatan,PSDH,5545360800
2020,Januari,Sumatera Utara,PSDH,858896007
2020,Februari,Bali,PSDH,0
2020,Februari,Bangka Belitung,PSDH,6903000
2020,Februari,Banten,PSDH,0
2020,Februari,Bengkulu,PSDH,24905480
2020,Februari,D.I. Yogyakarta,PSDH,0
2020,Februari,DKI Jakarta,PSDH,0
2020,Februari,Gorontalo,PSDH,840000
2020,Februari,Jambi,PSDH,5079821164
2020,Februari,Jawa Barat,PSDH,568030354
2020,Februari,Jawa Tengah,PSDH,3391918024
2020,Februari,Jawa Timur,PSDH,2030775537
2020,Februari,Kalimantan Barat,PSDH,685518941
2020,Februari,Kalimantan Selatan,PSDH,8542500
2020,Februari,Kalimantan Tengah,PSDH,9907122994
2020,Februari,Kalimantan Timur,PSDH,9391939548
2020,Februari,Kalimantan Utara,PSDH,4328880088
2020,Februari,Kepulauan Riau,PSDH,74266396
2020,Februari,Lampung,PSDH,70977600
2020,Februari,Maluku,PSDH,1208348680
2020,Februari,Maluku Utara,PSDH,1851057700
2020,Februari,Nangroe Aceh Darussalam,PSDH,1000660
2020,Februari,Nusa Tenggara Barat,PSDH,110783890
2020,Februari,Papua,PSDH,2821947674
2020,Februari,Papua Barat,PSDH,7584092000
2020,Februari,Riau,PSDH,16724970570
2020,Februari,Sulawesi Barat,PSDH,2350550
2020,Februari,Sulawesi Selatan,PSDH,50040972
2020,Februari,Sulawesi Tengah,PSDH,320350150
2020,Februari,Sulawesi Tenggara,PSDH,65595690
2020,Februari,Sulawesi Utara,PSDH,0
2020,Februari,Sumatera Barat,PSDH,125237580
2020,Februari,Sumatera Selatan,PSDH,6962437424
2020,Februari,Sumatera Utara,PSDH,1261095310
2020,Maret,Bali,PSDH,0
2020,Maret,Bangka Belitung,PSDH,2169300
2020,Maret,Banten,PSDH,5692152
2020,Maret,Bengkulu,PSDH,264500120
2020,Maret,D.I. Yogyakarta,PSDH,0
2020,Maret,DKI Jakarta,PSDH,0
2020,Maret,Gorontalo,PSDH,3888000
2020,Maret,Jambi,PSDH,5903387227
2020,Maret,Jawa Barat,PSDH,642845187
2020,Maret,Jawa Tengah,PSDH,2977861970
2020,Maret,Jawa Timur,PSDH,2530470394
2020,Maret,Kalimantan Barat,PSDH,561941620
2020,Maret,Kalimantan Selatan,PSDH,43472511
2020,Maret,Kalimantan Tengah,PSDH,10584761067
2020,Maret,Kalimantan Timur,PSDH,9099054988
2020,Maret,Kalimantan Utara,PSDH,5782138310
2020,Maret,Kepulauan Riau,PSDH,23042564
2020,Maret,Lampung,PSDH,85261560
2020,Maret,Maluku,PSDH,1823750550
2020,Maret,Maluku Utara,PSDH,607938370
2020,Maret,Nangroe Aceh Darussalam,PSDH,133041510
2020,Maret,Nusa Tenggara Barat,PSDH,113936690
