tahun,bulan,provinsi,kelompok,volume,,,,,
2019,April,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,April,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2019,April,Papua,Kayu Indah,599,,,,,
2019,April,Papua Barat,Kayu Indah,310,,,,,
2019,April,Riau,Kayu Indah,0,,,,,
2019,April,Sulawesi Barat,Kayu Indah,0,,,,,
2019,April,Sulawesi Selatan,Kayu Indah,24,,,,,
2019,April,Sulawesi Tengah,Kayu Indah,630,,,,,
2019,April,Sulawesi Tenggara,Kayu Indah,10,,,,,
2019,April,Sulawesi Utara,Kayu Indah,6,,,,,
2019,April,Sumatera Selatan,Kayu Indah,1940,,,,,
2019,April,Sumatera Utara,Kayu Indah,10,,,,,
2019,Mei,Banten,Kayu Indah,260,,,,,
2019,Mei,Bengkulu,Kayu Indah,0,,,,,
2019,Mei,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Mei,Gorontalo,Kayu Indah,0,,,,,
2019,Mei,Jambi,Kayu Indah,0,,,,,
2019,Mei,Jawa Barat,Kayu Indah,2586,,,,,
2019,Mei,Jawa Tengah,Kayu Indah,2480,,,,,
2019,Mei,Jawa Timur,Kayu Indah,4983,,,,,
2019,Mei,Kalimantan Barat,Kayu Indah,68,,,,,
2019,Mei,Kalimantan Selatan,Kayu Indah,8,,,,,
2019,Mei,Kalimantan Tengah,Kayu Indah,321,,,,,
2019,Mei,Kalimantan Timur,Kayu Indah,1052,,,,,
2019,Mei,Kalimantan Utara,Kayu Indah,0,,,,,
2019,Mei,Kepulauan Riau,Kayu Indah,0,,,,,
2019,Mei,Maluku,Kayu Indah,87,,,,,
2019,Mei,Maluku Utara,Kayu Indah,45,,,,,
2019,Mei,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,Mei,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2019,Mei,Papua,Kayu Indah,842,,,,,
2019,Mei,Papua Barat,Kayu Indah,898,,,,,
2019,Mei,Riau,Kayu Indah,0,,,,,
2019,Mei,Sulawesi Barat,Kayu Indah,0,,,,,
2019,Mei,Sulawesi Selatan,Kayu Indah,21,,,,,
2019,Mei,Sulawesi Tengah,Kayu Indah,690,,,,,
2019,Mei,Sulawesi Tenggara,Kayu Indah,19,,,,,
2019,Mei,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Mei,Sumatera Selatan,Kayu Indah,10,,,,,
2019,Mei,Sumatera Utara,Kayu Indah,18,,,,,
2019,Juni,Banten,Kayu Indah,420,,,,,
2019,Juni,Bengkulu,Kayu Indah,0,,,,,
2019,Juni,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Juni,Gorontalo,Kayu Indah,0,,,,,
2019,Juni,Jambi,Kayu Indah,0,,,,,
2019,Juni,Jawa Barat,Kayu Indah,1949,,,,,
2019,Juni,Jawa Tengah,Kayu Indah,1829,,,,,
2019,Juni,Jawa Timur,Kayu Indah,2929,,,,,
2019,Juni,Kalimantan Barat,Kayu Indah,180,,,,,
2019,Juni,Kalimantan Selatan,Kayu Indah,14,,,,,
2019,Juni,Kalimantan Tengah,Kayu Indah,784,,,,,
2019,Juni,Kalimantan Timur,Kayu Indah,145,,,,,
2019,Juni,Kalimantan Utara,Kayu Indah,1,,,,,
2019,Juni,Kepulauan Riau,Kayu Indah,0,,,,,
2019,Juni,Maluku,Kayu Indah,0,,,,,
2019,Juni,Maluku Utara,Kayu Indah,7,,,,,
2019,Juni,Nangroe Aceh Darussalam,Kayu Indah,4,,,,,
2019,Juni,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2019,Juni,Papua,Kayu Indah,329,,,,,
2019,Juni,Papua Barat,Kayu Indah,822,,,,,
2019,Juni,Riau,Kayu Indah,0,,,,,
2019,Juni,Sulawesi Barat,Kayu Indah,0,,,,,
2019,Juni,Sulawesi Selatan,Kayu Indah,0,,,,,
2019,Juni,Sulawesi Tengah,Kayu Indah,92,,,,,
2019,Juni,Sulawesi Tenggara,Kayu Indah,26,,,,,
2019,Juni,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Juni,Sumatera Selatan,Kayu Indah,0,,,,,
2019,Juni,Sumatera Utara,Kayu Indah,0,,,,,
2019,Juli,Banten,Kayu Indah,799,,,,,
2019,Juli,Bengkulu,Kayu Indah,4,,,,,
2019,Juli,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Juli,Gorontalo,Kayu Indah,0,,,,,
2019,Juli,Jambi,Kayu Indah,20,,,,,
2019,Juli,Jawa Barat,Kayu Indah,2527,,,,,
2019,Juli,Jawa Tengah,Kayu Indah,4180,,,,,
2019,Juli,Jawa Timur,Kayu Indah,8026,,,,,
2019,Juli,Kalimantan Barat,Kayu Indah,99,,,,,
2019,Juli,Kalimantan Selatan,Kayu Indah,31,,,,,
2019,Juli,Kalimantan Tengah,Kayu Indah,683,,,,,
2019,Juli,Kalimantan Timur,Kayu Indah,1418,,,,,
2019,Juli,Kalimantan Utara,Kayu Indah,3,,,,,
2019,Juli,Kepulauan Riau,Kayu Indah,0,,,,,
2019,Juli,Maluku,Kayu Indah,75,,,,,
2019,Juli,Maluku Utara,Kayu Indah,0,,,,,
2019,Juli,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,Juli,Nusa Tenggara Barat,Kayu Indah,0,,,,,
2019,Juli,Papua,Kayu Indah,355,,,,,
2019,Juli,Papua Barat,Kayu Indah,732,,,,,
2019,Juli,Riau,Kayu Indah,0,,,,,
2019,Juli,Sulawesi Barat,Kayu Indah,109,,,,,
2019,Juli,Sulawesi Selatan,Kayu Indah,12,,,,,
2019,Juli,Sulawesi Tengah,Kayu Indah,472,,,,,
2019,Juli,Sulawesi Tenggara,Kayu Indah,258,,,,,
2019,Juli,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Juli,Sumatera Selatan,Kayu Indah,0,,,,,
2019,Juli,Sumatera Utara,Kayu Indah,11,,,,,
2019,Agustus,Banten,Kayu Indah,1399,,,,,
2019,Agustus,Bengkulu,Kayu Indah,0,,,,,
2019,Agustus,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Agustus,Gorontalo,Kayu Indah,31,,,,,
2019,Agustus,Jambi,Kayu Indah,0,,,,,
2019,Agustus,Jawa Barat,Kayu Indah,1661,,,,,
2019,Agustus,Jawa Tengah,Kayu Indah,3768,,,,,
2019,Agustus,Jawa Timur,Kayu Indah,6267,,,,,
2019,Agustus,Kalimantan Barat,Kayu Indah,96,,,,,
2019,Agustus,Kalimantan Selatan,Kayu Indah,8,,,,,
2019,Agustus,Kalimantan Tengah,Kayu Indah,837,,,,,
2019,Agustus,Kalimantan Timur,Kayu Indah,7849,,,,,
2019,Agustus,Kalimantan Utara,Kayu Indah,67,,,,,
2019,Agustus,Kepulauan Riau,Kayu Indah,0,,,,,
2019,Agustus,Maluku,Kayu Indah,412,,,,,
2019,Agustus,Maluku Utara,Kayu Indah,0,,,,,
2019,Agustus,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,Agustus,Nusa Tenggara Barat,Kayu Indah,624,,,,,
2019,Agustus,Papua,Kayu Indah,526,,,,,
2019,Agustus,Papua Barat,Kayu Indah,1162,,,,,
2019,Agustus,Riau,Kayu Indah,0,,,,,
2019,Agustus,Sulawesi Barat,Kayu Indah,2,,,,,
2019,Agustus,Sulawesi Selatan,Kayu Indah,58,,,,,
2019,Agustus,Sulawesi Tengah,Kayu Indah,847,,,,,
2019,Agustus,Sulawesi Tenggara,Kayu Indah,58,,,,,
2019,Agustus,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Agustus,Sumatera Selatan,Kayu Indah,0,,,,,
2019,Agustus,Sumatera Utara,Kayu Indah,28,,,,,
2019,September,Banten,Kayu Indah,1239,,,,,
2019,September,Bengkulu,Kayu Indah,0,,,,,
2019,September,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,September,Gorontalo,Kayu Indah,42,,,,,
2019,September,Jambi,Kayu Indah,0,,,,,
2019,September,Jawa Barat,Kayu Indah,1105,,,,,
2019,September,Jawa Tengah,Kayu Indah,2359,,,,,
2019,September,Jawa Timur,Kayu Indah,6153,,,,,
2019,September,Kalimantan Barat,Kayu Indah,155,,,,,
2019,September,Kalimantan Selatan,Kayu Indah,2,,,,,
2019,September,Kalimantan Tengah,Kayu Indah,379,,,,,
2019,September,Kalimantan Timur,Kayu Indah,1215,,,,,
2019,September,Kalimantan Utara,Kayu Indah,38,,,,,
2019,September,Kepulauan Riau,Kayu Indah,0,,,,,
2019,September,Maluku,Kayu Indah,36,,,,,
2019,September,Maluku Utara,Kayu Indah,24,,,,,
2019,September,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,September,Nusa Tenggara Barat,Kayu Indah,430,,,,,
2019,September,Papua,Kayu Indah,809,,,,,
2019,September,Papua Barat,Kayu Indah,128,,,,,
2019,September,Riau,Kayu Indah,32,,,,,
2019,September,Sulawesi Barat,Kayu Indah,133,,,,,
2019,September,Sulawesi Selatan,Kayu Indah,0,,,,,
2019,September,Sulawesi Tengah,Kayu Indah,452,,,,,
2019,September,Sulawesi Tenggara,Kayu Indah,915,,,,,
2019,September,Sulawesi Utara,Kayu Indah,0,,,,,
2019,September,Sumatera Selatan,Kayu Indah,45,,,,,
2019,September,Sumatera Utara,Kayu Indah,61,,,,,
2019,Oktober,Banten,Kayu Indah,1110,,,,,
2019,Oktober,Bengkulu,Kayu Indah,0,,,,,
2019,Oktober,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Oktober,Gorontalo,Kayu Indah,0,,,,,
2019,Oktober,Jambi,Kayu Indah,0,,,,,
2019,Oktober,Jawa Barat,Kayu Indah,1241,,,,,
2019,Oktober,Jawa Tengah,Kayu Indah,2001,,,,,
2019,Oktober,Jawa Timur,Kayu Indah,7087,,,,,
2019,Oktober,Kalimantan Barat,Kayu Indah,290,,,,,
2019,Oktober,Kalimantan Selatan,Kayu Indah,5,,,,,
2019,Oktober,Kalimantan Tengah,Kayu Indah,651,,,,,
2019,Oktober,Kalimantan Timur,Kayu Indah,1540,,,,,
2019,Oktober,Kalimantan Utara,Kayu Indah,7,,,,,
2019,Oktober,Kepulauan Riau,Kayu Indah,0,,,,,
2019,Oktober,Maluku,Kayu Indah,48,,,,,
2019,Oktober,Maluku Utara,Kayu Indah,0,,,,,
2019,Oktober,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,Oktober,Nusa Tenggara Barat,Kayu Indah,1136,,,,,
2019,Oktober,Papua,Kayu Indah,536,,,,,
2019,Oktober,Papua Barat,Kayu Indah,294,,,,,
2019,Oktober,Riau,Kayu Indah,0,,,,,
2019,Oktober,Sulawesi Barat,Kayu Indah,7,,,,,
2019,Oktober,Sulawesi Selatan,Kayu Indah,0,,,,,
2019,Oktober,Sulawesi Tengah,Kayu Indah,307,,,,,
2019,Oktober,Sulawesi Tenggara,Kayu Indah,130,,,,,
2019,Oktober,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Oktober,Sumatera Selatan,Kayu Indah,1,,,,,
2019,Oktober,Sumatera Utara,Kayu Indah,0,,,,,
2019,November,Banten,Kayu Indah,277,,,,,
2019,November,Bengkulu,Kayu Indah,0,,,,,
2019,November,D.I. Yogyakarta,Kayu Indah,117,,,,,
2019,November,Gorontalo,Kayu Indah,64,,,,,
2019,November,Jambi,Kayu Indah,34,,,,,
2019,November,Jawa Barat,Kayu Indah,2937,,,,,
2019,November,Jawa Tengah,Kayu Indah,1772,,,,,
2019,November,Jawa Timur,Kayu Indah,6888,,,,,
2019,November,Kalimantan Barat,Kayu Indah,168,,,,,
2019,November,Kalimantan Selatan,Kayu Indah,0,,,,,
2019,November,Kalimantan Tengah,Kayu Indah,312,,,,,
2019,November,Kalimantan Timur,Kayu Indah,2795,,,,,
2019,November,Kalimantan Utara,Kayu Indah,0,,,,,
2019,November,Kepulauan Riau,Kayu Indah,1,,,,,
2019,November,Maluku,Kayu Indah,53,,,,,
2019,November,Maluku Utara,Kayu Indah,81,,,,,
2019,November,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,November,Nusa Tenggara Barat,Kayu Indah,515,,,,,
2019,November,Papua,Kayu Indah,448,,,,,
2019,November,Papua Barat,Kayu Indah,596,,,,,
2019,November,Riau,Kayu Indah,0,,,,,
2019,November,Sulawesi Barat,Kayu Indah,4,,,,,
2019,November,Sulawesi Selatan,Kayu Indah,6,,,,,
2019,November,Sulawesi Tengah,Kayu Indah,559,,,,,
2019,November,Sulawesi Tenggara,Kayu Indah,300,,,,,
2019,November,Sulawesi Utara,Kayu Indah,0,,,,,
2019,November,Sumatera Selatan,Kayu Indah,439,,,,,
2019,November,Sumatera Utara,Kayu Indah,4,,,,,
2019,Desember,Banten,Kayu Indah,0,,,,,
2019,Desember,Bengkulu,Kayu Indah,0,,,,,
2019,Desember,D.I. Yogyakarta,Kayu Indah,0,,,,,
2019,Desember,Gorontalo,Kayu Indah,5,,,,,
2019,Desember,Jambi,Kayu Indah,10,,,,,
2019,Desember,Jawa Barat,Kayu Indah,3914,,,,,
2019,Desember,Jawa Tengah,Kayu Indah,1117,,,,,
2019,Desember,Jawa Timur,Kayu Indah,4582,,,,,
2019,Desember,Kalimantan Barat,Kayu Indah,182,,,,,
2019,Desember,Kalimantan Selatan,Kayu Indah,48,,,,,
2019,Desember,Kalimantan Tengah,Kayu Indah,1935,,,,,
2019,Desember,Kalimantan Timur,Kayu Indah,4634,,,,,
2019,Desember,Kalimantan Utara,Kayu Indah,0,,,,,
2019,Desember,Kepulauan Riau,Kayu Indah,64,,,,,
2019,Desember,Maluku,Kayu Indah,33,,,,,
2019,Desember,Maluku Utara,Kayu Indah,64,,,,,
2019,Desember,Nangroe Aceh Darussalam,Kayu Indah,0,,,,,
2019,Desember,Nusa Tenggara Barat,Kayu Indah,912,,,,,
2019,Desember,Papua,Kayu Indah,303,,,,,
2019,Desember,Papua Barat,Kayu Indah,437,,,,,
2019,Desember,Riau,Kayu Indah,0,,,,,
2019,Desember,Sulawesi Barat,Kayu Indah,54,,,,,
2019,Desember,Sulawesi Selatan,Kayu Indah,26,,,,,
2019,Desember,Sulawesi Tengah,Kayu Indah,967,,,,,
2019,Desember,Sulawesi Tenggara,Kayu Indah,783,,,,,
2019,Desember,Sulawesi Utara,Kayu Indah,0,,,,,
2019,Desember,Sumatera Selatan,Kayu Indah,524,,,,,
2019,Desember,Sumatera Utara,Kayu Indah,4,,,,,
2019,Januari,Banten,Kelompok Meranti,0,,,,,
2019,Januari,Bengkulu,Kelompok Meranti,33,,,,,
2019,Januari,Gorontalo,Kelompok Meranti,373,,,,,
2019,Januari,Jambi,Kelompok Meranti,1648,,,,,
2019,Januari,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Januari,Jawa Tengah,Kelompok Meranti,0,,,,,
2019,Januari,Jawa Timur,Kelompok Meranti,0,,,,,
2019,Januari,Kalimantan Barat,Kelompok Meranti,931,,,,,
2019,Januari,Kalimantan Selatan,Kelompok Meranti,274,,,,,
2019,Januari,Kalimantan Tengah,Kelompok Meranti,58275,,,,,
2019,Januari,Kalimantan Timur,Kelompok Meranti,56484,,,,,
2019,Januari,Kalimantan Utara,Kelompok Meranti,18050,,,,,
2019,Januari,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Januari,Maluku,Kelompok Meranti,7287,,,,,
2019,Januari,Maluku Utara,Kelompok Meranti,2495,,,,,
2019,Januari,Nangroe Aceh Darussalam,Kelompok Meranti,411,,,,,
2019,Januari,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,Januari,Papua,Kelompok Meranti,28714,,,,,
2019,Januari,Papua Barat,Kelompok Meranti,4499,,,,,
2019,Januari,Riau,Kelompok Meranti,1323,,,,,
2019,Januari,Sulawesi Barat,Kelompok Meranti,23,,,,,
2019,Januari,Sulawesi Selatan,Kelompok Meranti,11,,,,,
2019,Januari,Sulawesi Tengah,Kelompok Meranti,1293,,,,,
2019,Januari,Sulawesi Tenggara,Kelompok Meranti,513,,,,,
2019,Januari,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Januari,Sumatera Barat,Kelompok Meranti,0,,,,,
2019,Januari,Sumatera Selatan,Kelompok Meranti,0,,,,,
2019,Januari,Sumatera Utara,Kelompok Meranti,550,,,,,
2019,Februari,Banten,Kelompok Meranti,0,,,,,
2019,Februari,Bengkulu,Kelompok Meranti,15,,,,,
2019,Februari,Gorontalo,Kelompok Meranti,0,,,,,
2019,Februari,Jambi,Kelompok Meranti,1293,,,,,
2019,Februari,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Februari,Jawa Tengah,Kelompok Meranti,70,,,,,
2019,Februari,Jawa Timur,Kelompok Meranti,0,,,,,
2019,Februari,Kalimantan Barat,Kelompok Meranti,5083,,,,,
2019,Februari,Kalimantan Selatan,Kelompok Meranti,344,,,,,
2019,Februari,Kalimantan Tengah,Kelompok Meranti,99019,,,,,
2019,Februari,Kalimantan Timur,Kelompok Meranti,76130,,,,,
2019,Februari,Kalimantan Utara,Kelompok Meranti,41962,,,,,
2019,Februari,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Februari,Maluku,Kelompok Meranti,26026,,,,,
2019,Februari,Maluku Utara,Kelompok Meranti,3416,,,,,
2019,Februari,Nangroe Aceh Darussalam,Kelompok Meranti,619,,,,,
2019,Februari,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,Februari,Papua,Kelompok Meranti,8919,,,,,
2019,Februari,Papua Barat,Kelompok Meranti,8729,,,,,
2019,Februari,Riau,Kelompok Meranti,1721,,,,,
2019,Februari,Sulawesi Barat,Kelompok Meranti,6,,,,,
2019,Februari,Sulawesi Selatan,Kelompok Meranti,311,,,,,
2019,Februari,Sulawesi Tengah,Kelompok Meranti,2784,,,,,
2019,Februari,Sulawesi Tenggara,Kelompok Meranti,670,,,,,
2019,Februari,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Februari,Sumatera Barat,Kelompok Meranti,9244,,,,,
2019,Februari,Sumatera Selatan,Kelompok Meranti,37,,,,,
2019,Februari,Sumatera Utara,Kelompok Meranti,461,,,,,
2019,Maret,Banten,Kelompok Meranti,0,,,,,
2019,Maret,Bengkulu,Kelompok Meranti,140,,,,,
2019,Maret,Gorontalo,Kelompok Meranti,0,,,,,
2019,Maret,Jambi,Kelompok Meranti,1674,,,,,
2019,Maret,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Maret,Jawa Tengah,Kelompok Meranti,494,,,,,
2019,Maret,Jawa Timur,Kelompok Meranti,0,,,,,
2019,Maret,Kalimantan Barat,Kelompok Meranti,6719,,,,,
2019,Maret,Kalimantan Selatan,Kelompok Meranti,118,,,,,
2019,Maret,Kalimantan Tengah,Kelompok Meranti,148858,,,,,
2019,Maret,Kalimantan Timur,Kelompok Meranti,148285,,,,,
2019,Maret,Kalimantan Utara,Kelompok Meranti,78156,,,,,
2019,Maret,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Maret,Maluku,Kelompok Meranti,28504,,,,,
2019,Maret,Maluku Utara,Kelompok Meranti,6873,,,,,
2019,Maret,Nangroe Aceh Darussalam,Kelompok Meranti,802,,,,,
2019,Maret,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,Maret,Papua,Kelompok Meranti,9531,,,,,
2019,Maret,Papua Barat,Kelompok Meranti,8057,,,,,
2019,Maret,Riau,Kelompok Meranti,5049,,,,,
2019,Maret,Sulawesi Barat,Kelompok Meranti,0,,,,,
2019,Maret,Sulawesi Selatan,Kelompok Meranti,0,,,,,
2019,Maret,Sulawesi Tengah,Kelompok Meranti,2868,,,,,
2019,Maret,Sulawesi Tenggara,Kelompok Meranti,1091,,,,,
2019,Maret,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Maret,Sumatera Barat,Kelompok Meranti,7524,,,,,
2019,Maret,Sumatera Selatan,Kelompok Meranti,0,,,,,
2019,Maret,Sumatera Utara,Kelompok Meranti,622,,,,,
2019,April,Banten,Kelompok Meranti,0,,,,,
2019,April,Bengkulu,Kelompok Meranti,36,,,,,
2019,April,Gorontalo,Kelompok Meranti,0,,,,,
2019,April,Jambi,Kelompok Meranti,1441,,,,,
2019,April,Jawa Barat,Kelompok Meranti,0,,,,,
2019,April,Jawa Tengah,Kelompok Meranti,389,,,,,
2019,April,Jawa Timur,Kelompok Meranti,91,,,,,
2019,April,Kalimantan Barat,Kelompok Meranti,20790,,,,,
2019,April,Kalimantan Selatan,Kelompok Meranti,2402,,,,,
2019,April,Kalimantan Tengah,Kelompok Meranti,159702,,,,,
2019,April,Kalimantan Timur,Kelompok Meranti,145882,,,,,
2019,April,Kalimantan Utara,Kelompok Meranti,56918,,,,,
2019,April,Kepulauan Riau,Kelompok Meranti,1,,,,,
2019,April,Maluku,Kelompok Meranti,24657,,,,,
2019,April,Maluku Utara,Kelompok Meranti,8374,,,,,
2019,April,Nangroe Aceh Darussalam,Kelompok Meranti,1446,,,,,
2019,April,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,April,Papua,Kelompok Meranti,9604,,,,,
2019,April,Papua Barat,Kelompok Meranti,7907,,,,,
2019,April,Riau,Kelompok Meranti,2464,,,,,
2019,April,Sulawesi Barat,Kelompok Meranti,123,,,,,
2019,April,Sulawesi Selatan,Kelompok Meranti,324,,,,,
2019,April,Sulawesi Tengah,Kelompok Meranti,1532,,,,,
2019,April,Sulawesi Tenggara,Kelompok Meranti,392,,,,,
2019,April,Sulawesi Utara,Kelompok Meranti,123,,,,,
2019,April,Sumatera Barat,Kelompok Meranti,7927,,,,,
2019,April,Sumatera Selatan,Kelompok Meranti,5,,,,,
2019,April,Sumatera Utara,Kelompok Meranti,3492,,,,,
2019,Mei,Banten,Kelompok Meranti,225,,,,,
2019,Mei,Bengkulu,Kelompok Meranti,684,,,,,
2019,Mei,Gorontalo,Kelompok Meranti,0,,,,,
2019,Mei,Jambi,Kelompok Meranti,1465,,,,,
2019,Mei,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Mei,Jawa Tengah,Kelompok Meranti,387,,,,,
2019,Mei,Jawa Timur,Kelompok Meranti,1198,,,,,
2019,Mei,Kalimantan Barat,Kelompok Meranti,18940,,,,,
2019,Mei,Kalimantan Selatan,Kelompok Meranti,3342,,,,,
2019,Mei,Kalimantan Tengah,Kelompok Meranti,156773,,,,,
2019,Mei,Kalimantan Timur,Kelompok Meranti,124032,,,,,
2019,Mei,Kalimantan Utara,Kelompok Meranti,71939,,,,,
2019,Mei,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Mei,Maluku,Kelompok Meranti,25710,,,,,
2019,Mei,Maluku Utara,Kelompok Meranti,7340,,,,,
2019,Mei,Nangroe Aceh Darussalam,Kelompok Meranti,66,,,,,
2019,Mei,Nusa Tenggara Barat,Kelompok Meranti,8,,,,,
2019,Mei,Papua,Kelompok Meranti,14998,,,,,
2019,Mei,Papua Barat,Kelompok Meranti,12720,,,,,
2019,Mei,Riau,Kelompok Meranti,4162,,,,,
2019,Mei,Sulawesi Barat,Kelompok Meranti,13,,,,,
2019,Mei,Sulawesi Selatan,Kelompok Meranti,231,,,,,
2019,Mei,Sulawesi Tengah,Kelompok Meranti,1343,,,,,
2019,Mei,Sulawesi Tenggara,Kelompok Meranti,455,,,,,
2019,Mei,Sulawesi Utara,Kelompok Meranti,4,,,,,
2019,Mei,Sumatera Barat,Kelompok Meranti,10112,,,,,
2019,Mei,Sumatera Selatan,Kelompok Meranti,93,,,,,
2019,Mei,Sumatera Utara,Kelompok Meranti,8762,,,,,
2019,Juni,Banten,Kelompok Meranti,33,,,,,
2019,Juni,Bengkulu,Kelompok Meranti,0,,,,,
2019,Juni,Gorontalo,Kelompok Meranti,0,,,,,
2019,Juni,Jambi,Kelompok Meranti,797,,,,,
2019,Juni,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Juni,Jawa Tengah,Kelompok Meranti,127,,,,,
2019,Juni,Jawa Timur,Kelompok Meranti,1414,,,,,
2019,Juni,Kalimantan Barat,Kelompok Meranti,5912,,,,,
2019,Juni,Kalimantan Selatan,Kelompok Meranti,4,,,,,
2019,Juni,Kalimantan Tengah,Kelompok Meranti,87453,,,,,
2019,Juni,Kalimantan Timur,Kelompok Meranti,93923,,,,,
2019,Juni,Kalimantan Utara,Kelompok Meranti,52900,,,,,
2019,Juni,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Juni,Maluku,Kelompok Meranti,7779,,,,,
2019,Juni,Maluku Utara,Kelompok Meranti,5362,,,,,
2019,Juni,Nangroe Aceh Darussalam,Kelompok Meranti,605,,,,,
2019,Juni,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,Juni,Papua,Kelompok Meranti,9951,,,,,
2019,Juni,Papua Barat,Kelompok Meranti,13806,,,,,
2019,Juni,Riau,Kelompok Meranti,2103,,,,,
2019,Juni,Sulawesi Barat,Kelompok Meranti,19,,,,,
2019,Juni,Sulawesi Selatan,Kelompok Meranti,0,,,,,
2019,Juni,Sulawesi Tengah,Kelompok Meranti,1341,,,,,
2019,Juni,Sulawesi Tenggara,Kelompok Meranti,116,,,,,
2019,Juni,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Juni,Sumatera Barat,Kelompok Meranti,106,,,,,
2019,Juni,Sumatera Selatan,Kelompok Meranti,0,,,,,
2019,Juni,Sumatera Utara,Kelompok Meranti,1913,,,,,
2019,Juli,Banten,Kelompok Meranti,40,,,,,
2019,Juli,Bengkulu,Kelompok Meranti,921,,,,,
2019,Juli,Gorontalo,Kelompok Meranti,15,,,,,
2019,Juli,Jambi,Kelompok Meranti,2422,,,,,
2019,Juli,Jawa Barat,Kelompok Meranti,22,,,,,
2019,Juli,Jawa Tengah,Kelompok Meranti,373,,,,,
2019,Juli,Jawa Timur,Kelompok Meranti,2439,,,,,
2019,Juli,Kalimantan Barat,Kelompok Meranti,10693,,,,,
2019,Juli,Kalimantan Selatan,Kelompok Meranti,2855,,,,,
2019,Juli,Kalimantan Tengah,Kelompok Meranti,191794,,,,,
2019,Juli,Kalimantan Timur,Kelompok Meranti,142667,,,,,
2019,Juli,Kalimantan Utara,Kelompok Meranti,80153,,,,,
2019,Juli,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Juli,Maluku,Kelompok Meranti,9523,,,,,
2019,Juli,Maluku Utara,Kelompok Meranti,4957,,,,,
2019,Juli,Nangroe Aceh Darussalam,Kelompok Meranti,161,,,,,
2019,Juli,Nusa Tenggara Barat,Kelompok Meranti,0,,,,,
2019,Juli,Papua,Kelompok Meranti,9544,,,,,
2019,Juli,Papua Barat,Kelompok Meranti,9667,,,,,
2019,Juli,Riau,Kelompok Meranti,1229,,,,,
2019,Juli,Sulawesi Barat,Kelompok Meranti,166,,,,,
2019,Juli,Sulawesi Selatan,Kelompok Meranti,581,,,,,
2019,Juli,Sulawesi Tengah,Kelompok Meranti,1456,,,,,
2019,Juli,Sulawesi Tenggara,Kelompok Meranti,604,,,,,
2019,Juli,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Juli,Sumatera Barat,Kelompok Meranti,15137,,,,,
2019,Juli,Sumatera Selatan,Kelompok Meranti,0,,,,,
2019,Juli,Sumatera Utara,Kelompok Meranti,476,,,,,
2019,Agustus,Banten,Kelompok Meranti,0,,,,,
2019,Agustus,Bengkulu,Kelompok Meranti,1099,,,,,
2019,Agustus,Gorontalo,Kelompok Meranti,75,,,,,
2019,Agustus,Jambi,Kelompok Meranti,3141,,,,,
2019,Agustus,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Agustus,Jawa Tengah,Kelompok Meranti,478,,,,,
